avg_packet_size,avg_inter_arrival_time,label
508.9203296703297,0.0068206285372592,edge
555.775867768595,0.0034823012415063,edge
475.46153846153845,0.0118919530352532,edge
622.8840909090909,0.0087957994000889,edge
555.4187573270809,0.0082891095310841,edge
380.23307134220073,0.0119387371719586,edge
372.3815181518152,0.0120969355480235,edge
274.1707652622528,0.0053889745693252,edge
231.54915180513265,0.0067279399517491,edge
342.0708247229006,0.0063115740485408,edge
474.4537544696067,0.0034239246672165,edge
255.5979520865533,0.0062924011893894,edge
289.24798218758696,0.006522534552024,edge
230.80791747978813,0.0068995861520464,edge
301.0875239923225,0.0086776974014422,edge
285.42476019184653,0.0070319579637747,edge
285.42476019184653,0.0070319579637747,edge
330.9968490403896,0.006488413797067,edge
304.4842043105993,0.0062768543815725,edge
318.45344506517694,0.0085520810201574,edge
261.5961887477314,0.0071874658927975,edge
536.5912754860124,0.0049536784508795,edge
325.1372026979056,0.0044963753035071,edge
413.1721647472184,0.0042352574917079,edge
257.9521337946944,0.0059690697584435,edge
867.1545454545454,0.00306106353106,spotify
889.3290246768507,0.0016846852284446,spotify
1118.0872983036822,0.0035879271934772,spotify
1114.5194841214811,0.0034667117916429,spotify
1089.1010618820944,0.0031065656803548,spotify
871.6387957061389,0.0017691193476405,spotify
659.69443427316,0.0038588254841621,spotify
919.4590703414232,0.0023115178531645,spotify
883.5905253283302,0.0016331134358038,spotify
929.9749810462472,0.0022063637523551,spotify
1100.7212894560107,0.0026411318931122,spotify
1099.4429395199145,0.0033629526396166,spotify
797.2287369437374,0.0025990079837233,spotify
700.0833572453372,0.0037373805391615,spotify
804.3906278601501,0.0024463714451211,spotify
839.9980982884596,0.0027271813935823,spotify
858.7175362887407,0.0023558080401006,spotify
761.9184639663335,0.0024013941144796,spotify
838.377465303141,0.002372019912062,spotify
839.4164676565258,0.0029029748645279,spotify
849.3863636363636,0.0022093449433138,spotify
863.9646987830635,0.0023044814911916,spotify
893.1062675516978,0.0015955840406797,spotify
855.0530713841231,0.002024036891769,spotify
898.1825947140991,0.0023875235313147,spotify
804.3139850644942,0.0013428213964231,chrome
799.2894819466248,0.0036564425158141,chrome
737.8325074331021,0.0042159847093895,chrome
721.1034482758621,0.0071011672908362,chrome
626.6451284141867,0.0071974821897578,chrome
707.0677846425419,0.0050914860462064,chrome
588.2033080634045,0.0067960668683928,chrome
400.1021783608136,0.0028350316508205,chrome
433.5069470521968,0.0064294394640855,chrome
434.3947823082239,0.0060143882754101,chrome
459.6184012066365,0.0052660415281127,chrome
450.4274706867672,0.0052588792437583,chrome
492.27947295423024,0.0051078425390871,chrome
434.18166561778895,0.0050686756402966,chrome
392.21472673222047,0.0051424014710114,chrome
425.0861473012497,0.0059965345453708,chrome
611.1882767575589,0.0043040590073934,chrome
402.81550596383227,0.0049314406231455,chrome
498.7204163623082,0.0041984286809076,chrome
344.6244460856721,0.0057011488512062,chrome
612.014304947829,0.0040848116304031,chrome
524.223503844868,0.0035826907152317,chrome
562.2350081037278,0.0041331659817526,chrome
582.4820205479452,0.0040689039401841,chrome
436.6781144781145,0.0047820824167896,chrome
903.8584419521068,0.0050948202573869,youtube
1030.9434075857916,0.001914134578255,youtube
1054.43164029975,0.0039757971442754,youtube
929.8924286305336,0.0127056700899111,youtube
1059.1305538648812,0.0035155086171915,youtube
1058.3461614758976,0.0045272718346308,youtube
1044.3381217838764,0.0052903926656298,youtube
642.3336471474298,0.0047438744097779,youtube
601.2441836941128,0.0050487116443536,youtube
761.5095605501509,0.003990713451317,youtube
669.8609002169197,0.0031780765986038,youtube
500.9432458936014,0.0027994543398012,youtube
746.8679824561403,0.0046622910555006,youtube
731.0794320798158,0.0044995337021234,youtube
746.710336993563,0.0049596868033572,youtube
640.0750639089008,0.006208030914828,youtube
779.2976285638156,0.0039794159761513,youtube
621.0183908045977,0.0048316665816067,youtube
819.0238155883851,0.0032411342577605,youtube
735.1902189365937,0.003398325032061,youtube
778.8552459730083,0.0047043259564812,youtube
805.7930673838339,0.0035195074534601,youtube
902.6680393198724,0.0028295824533125,youtube
769.618881699021,0.0039881900264462,youtube
815.8985537190083,0.0021957285037919,youtube
696.6840153452686,0.0021984661642372,zoom
904.2082295898308,0.0018192726225246,zoom
826.7120450925132,0.0028573867444898,zoom
958.8040808432452,0.0023150867373615,zoom
902.718856364874,0.0033859790085707,zoom
885.9107779279833,0.0025776972519847,zoom
993.5474696356276,0.0020747396407526,zoom
632.6204040233285,0.0017859834387256,zoom
692.6541866936504,0.0017384868344522,zoom
780.0833813198203,0.0023760697831209,zoom
782.9227053140097,0.0021065525991807,zoom
809.2475604582096,0.0021811332330352,zoom
566.5221518987341,0.0028292468740143,zoom
808.5956993413406,0.0019906409013344,zoom
854.2807886051763,0.0017935876830574,zoom
820.8792043708384,0.0018063519131889,zoom
919.7602489019034,0.0024980550280717,zoom
667.7233616331202,0.0019585221260928,zoom
728.9104066161268,0.00190039390514,zoom
665.9145338208409,0.001893843492061,zoom
829.9920724801812,0.0015332124335688,zoom
639.4622490875912,0.0023569759409362,zoom
702.1482350181775,0.0023507775204466,zoom
649.2509480983855,0.0023349302126103,zoom
645.060401091729,0.002453893656519001,zoom
